폴더,label_번호,중복_tracking_id
2020-11-15-15-58-47-03,llab_000528.txt,"[('25', '2번')]"
2020-11-15-15-58-47-03,llab_000527.txt,"[('25', '2번')]"
2020-11-15-15-58-47-03,llab_000495.txt,"[('14', '2번')]"
2020-11-15-15-58-47-03,llab_000494.txt,"[('14', '2번')]"
2020-11-15-16-20-08-02,llab_000274.txt,"[('11', '2번')]"
2020-11-15-16-20-08-03,llab_000507.txt,"[('13', '2번')]"
2020-11-15-16-40-56-02,llab_000189.txt,"[('0', '2번')]"
2020-11-15-17-01-56-01,llab_000199.txt,"[('31', '2번')]"
2020-11-15-17-01-56-01,llab_000196.txt,"[('34', '2번')]"
2020-11-15-17-01-56-01,llab_000195.txt,"[('31', '2번')]"
2020-11-15-17-01-56-01,llab_000190.txt,"[('49', '2번')]"
2020-11-15-17-01-56-01,llab_000187.txt,"[('31', '2번')]"
2020-11-15-17-01-56-01,llab_000181.txt,"[('32', '2번')]"
2020-11-15-17-01-56-01,llab_000179.txt,"[('29', '2번')]"
2020-11-15-17-01-56-01,llab_000172.txt,"[('31', '2번')]"
2020-11-15-17-01-56-01,llab_000169.txt,"[('47', '2번')]"
2020-11-15-17-01-56-01,llab_000158.txt,"[('34', '2번')]"
2020-11-15-17-01-56-01,llab_000157.txt,"[('34', '2번')]"
2020-11-15-17-01-56-01,llab_000156.txt,"[('34', '2번')]"
2020-11-15-17-01-56-01,llab_000155.txt,"[('34', '2번')]"
2020-11-15-17-01-56-01,llab_000154.txt,"[('34', '2번')]"
2020-11-15-17-01-56-02,llab_000357.txt,"[('1', '2번')]"
2020-11-15-17-01-56-02,llab_000304.txt,"[('0', '2번')]"
2020-11-15-17-01-56-02,llab_000301.txt,"[('0', '2번')]"
2020-11-15-17-01-56-02,llab_000300.txt,"[('0', '2번')]"
2020-11-15-17-01-56-02,llab_000299.txt,"[('0', '2번')]"
2020-11-15-17-01-56-02,llab_000298.txt,"[('0', '2번')]"
2020-11-15-17-01-56-02,llab_000297.txt,"[('0', '2번')]"
2020-11-15-17-01-56-02,llab_000296.txt,"[('0', '2번')]"
2020-11-15-17-01-56-02,llab_000295.txt,"[('0', '2번')]"
2020-11-15-17-01-56-02,llab_000294.txt,"[('0', '2번')]"
2020-11-15-17-01-56-02,llab_000293.txt,"[('0', '2번')]"
2020-11-15-17-01-56-02,llab_000292.txt,"[('0', '2번')]"
2020-11-15-17-01-56-02,llab_000288.txt,"[('0', '2번')]"
2020-11-15-17-01-56-02,llab_000287.txt,"[('0', '2번')]"
2020-11-15-17-01-56-02,llab_000286.txt,"[('0', '2번')]"
2020-11-15-17-01-56-02,llab_000278.txt,"[('16', '2번')]"
2020-11-15-17-01-56-02,llab_000245.txt,"[('7', '2번')]"
2020-11-15-17-01-56-02,llab_000212.txt,"[('0', '2번')]"
2020-11-15-17-01-56-02,llab_000203.txt,"[('0', '2번')]"
2020-11-15-17-12-21-01,llab_000084.txt,"[('1', '2번')]"
2020-11-15-17-12-21-01,llab_000058.txt,"[('37', '2번')]"
2020-11-15-17-22-49-02,llab_000199.txt,"[('50', '2번')]"
2020-11-15-18-17-18-02,llab_000042.txt,"[('4', '2번')]"
2020-11-21-12-40-12-01,llab_000069.txt,"[('30', '2번')]"
2020-11-21-12-40-12-01,llab_000068.txt,"[('30', '2번')]"
2020-11-21-12-40-12-01,llab_000066.txt,"[('30', '2번')]"
2020-11-21-12-40-12-01,llab_000065.txt,"[('30', '2번')]"
2020-11-21-12-40-12-01,llab_000060.txt,"[('30', '2번')]"
2020-11-21-12-40-12-01,llab_000059.txt,"[('30', '2번')]"
2020-11-21-12-40-12-01,llab_000058.txt,"[('30', '2번')]"
2020-11-21-12-40-12-01,llab_000032.txt,"[('30', '2번')]"
2020-11-21-12-40-12-01,llab_000018.txt,"[('4', '2번')]"
2020-11-21-12-40-12-01,llab_000016.txt,"[('1', '2번')]"
2020-11-21-12-40-12-03,llab_000089.txt,"[('1', '2번')]"
2020-11-21-12-40-12-03,llab_000088.txt,"[('1', '2번')]"
2020-11-21-12-40-12-03,llab_000087.txt,"[('1', '2번')]"
2020-11-21-12-40-12-03,llab_000086.txt,"[('1', '2번')]"
2020-11-21-12-40-12-03,llab_000085.txt,"[('1', '2번')]"
2020-11-21-12-40-12-03,llab_000084.txt,"[('1', '2번')]"
2020-11-21-14-24-33-02,llab_000106.txt,"[('32', '2번')]"
2020-11-21-14-24-33-02,llab_000105.txt,"[('32', '2번')]"
2020-11-21-14-24-33-03,llab_000128.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000127.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000126.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000125.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000124.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000123.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000122.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000121.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000120.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000119.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000118.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000117.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000116.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000113.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000112.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000111.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000110.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000109.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000108.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000107.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000106.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000105.txt,"[('0', '2번')]"
2020-11-21-14-24-33-03,llab_000104.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000199.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000198.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000197.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000185.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000175.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000174.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000173.txt,"[('88', '2번'), ('25', '2번'), ('0', '2번')]"
2020-11-21-14-45-02-01,llab_000172.txt,"[('88', '2번'), ('0', '2번')]"
2020-11-21-14-45-02-01,llab_000171.txt,"[('88', '2번'), ('0', '2번')]"
2020-11-21-14-45-02-01,llab_000170.txt,"[('88', '2번'), ('0', '2번')]"
2020-11-21-14-45-02-01,llab_000169.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000167.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000166.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000165.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000164.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000163.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000162.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000161.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000160.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000159.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000157.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000156.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000155.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000154.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000153.txt,"[('61', '2번'), ('0', '2번')]"
2020-11-21-14-45-02-01,llab_000152.txt,"[('61', '2번'), ('0', '2번')]"
2020-11-21-14-45-02-01,llab_000151.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000150.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000149.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000148.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000147.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000146.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000145.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000144.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000143.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000142.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000141.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000140.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000139.txt,"[('25', '2번'), ('0', '2번')]"
2020-11-21-14-45-02-01,llab_000138.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000137.txt,"[('63', '2번'), ('0', '2번')]"
2020-11-21-14-45-02-01,llab_000136.txt,"[('61', '2번'), ('0', '2번')]"
2020-11-21-14-45-02-01,llab_000135.txt,"[('61', '2번'), ('0', '2번')]"
2020-11-21-14-45-02-01,llab_000134.txt,"[('61', '2번'), ('0', '2번')]"
2020-11-21-14-45-02-01,llab_000133.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000132.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000131.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000130.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000129.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000128.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000127.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000126.txt,"[('44', '2번'), ('0', '2번')]"
2020-11-21-14-45-02-01,llab_000125.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000124.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000123.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000122.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000121.txt,"[('25', '2번'), ('0', '2번')]"
2020-11-21-14-45-02-01,llab_000120.txt,"[('25', '2번'), ('0', '2번')]"
2020-11-21-14-45-02-01,llab_000119.txt,"[('25', '2번'), ('0', '2번')]"
2020-11-21-14-45-02-01,llab_000118.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000117.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000116.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000115.txt,"[('25', '3번')]"
2020-11-21-14-45-02-01,llab_000114.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000106.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000105.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000097.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000093.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000091.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000090.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000089.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000088.txt,"[('25', '3번')]"
2020-11-21-14-45-02-01,llab_000087.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000073.txt,"[('3', '2번')]"
2020-11-21-14-45-02-01,llab_000071.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000069.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000068.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000067.txt,"[('0', '2번')]"
2020-11-21-14-45-02-01,llab_000049.txt,"[('40', '2번')]"
2020-11-21-14-45-02-01,llab_000048.txt,"[('25', '2번'), ('40', '2번')]"
2020-11-21-14-45-02-01,llab_000047.txt,"[('40', '2번')]"
2020-11-21-14-45-02-01,llab_000031.txt,"[('3', '2번')]"
2020-11-21-14-45-02-01,llab_000026.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000025.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000017.txt,"[('25', '2번')]"
2020-11-21-14-45-02-01,llab_000012.txt,"[('1', '2번')]"
2020-11-21-14-45-02-03,llab_000201.txt,"[('35', '2번')]"
2020-11-21-14-45-02-03,llab_000179.txt,"[('79', '2번')]"
2020-11-21-14-45-02-03,llab_000178.txt,"[('79', '2번')]"
2020-11-21-14-45-02-03,llab_000177.txt,"[('79', '2번')]"
2020-11-21-14-45-02-03,llab_000176.txt,"[('79', '2번')]"
2020-11-21-14-45-02-03,llab_000175.txt,"[('79', '2번')]"
2020-11-21-14-45-02-03,llab_000174.txt,"[('79', '2번')]"
2020-11-21-14-45-02-03,llab_000172.txt,"[('79', '2번')]"
2020-11-21-14-45-02-03,llab_000171.txt,"[('79', '2번')]"
2020-11-21-14-45-02-03,llab_000170.txt,"[('79', '2번')]"
2020-11-21-14-45-02-03,llab_000168.txt,"[('79', '2번')]"
2020-11-21-14-45-02-03,llab_000126.txt,"[('76', '2번')]"
2020-11-21-14-45-02-03,llab_000089.txt,"[('51', '2번')]"
2020-11-21-14-45-02-03,llab_000075.txt,"[('40', '2번')]"
2020-11-21-14-45-02-03,llab_000027.txt,"[('14', '2번')]"
2020-11-21-14-55-29-02,llab_000003.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000140.txt,"[('31', '2번')]"
2020-11-21-16-42-58-02,llab_000139.txt,"[('31', '2번')]"
2020-11-21-16-42-58-02,llab_000138.txt,"[('31', '2번')]"
2020-11-21-16-42-58-02,llab_000137.txt,"[('31', '2번')]"
2020-11-21-16-42-58-02,llab_000136.txt,"[('31', '2번')]"
2020-11-21-16-42-58-02,llab_000135.txt,"[('31', '2번')]"
2020-11-21-16-42-58-02,llab_000134.txt,"[('31', '2번')]"
2020-11-21-16-42-58-02,llab_000133.txt,"[('31', '2번')]"
2020-11-21-16-42-58-02,llab_000132.txt,"[('31', '2번')]"
2020-11-21-16-42-58-02,llab_000131.txt,"[('27', '2번'), ('31', '2번')]"
2020-11-21-16-42-58-02,llab_000130.txt,"[('27', '2번'), ('31', '2번')]"
2020-11-21-16-42-58-02,llab_000129.txt,"[('27', '2번')]"
2020-11-21-16-42-58-02,llab_000128.txt,"[('27', '2번')]"
2020-11-21-16-42-58-02,llab_000095.txt,"[('21', '2번')]"
2020-11-21-16-42-58-02,llab_000094.txt,"[('21', '2번')]"
2020-11-21-16-42-58-02,llab_000092.txt,"[('21', '2번')]"
2020-11-21-16-42-58-02,llab_000073.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000072.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000071.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000070.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000069.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000068.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000067.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000066.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000065.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000064.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000063.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000062.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000061.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000060.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000059.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000058.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000057.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000056.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000055.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000054.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000053.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000052.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000051.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000050.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000049.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000048.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000047.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000046.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000045.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000044.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000043.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000042.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000041.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000040.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000039.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000038.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000037.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000036.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000035.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000034.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000027.txt,"[('0', '2번')]"
2020-11-21-16-42-58-02,llab_000026.txt,"[('0', '2번')]"
2020-11-21-16-42-58-03,llab_000202.txt,"[('24', '2번')]"
2020-11-21-16-42-58-03,llab_000201.txt,"[('24', '2번')]"
2020-11-21-16-42-58-03,llab_000200.txt,"[('24', '2번')]"
2020-11-21-16-42-58-03,llab_000199.txt,"[('24', '2번')]"
2020-11-21-16-42-58-03,llab_000197.txt,"[('24', '2번')]"
2020-11-21-16-42-58-03,llab_000196.txt,"[('24', '2번')]"
2020-11-21-16-42-58-03,llab_000195.txt,"[('24', '2번')]"
2020-11-21-16-42-58-03,llab_000194.txt,"[('24', '2번')]"
2020-11-21-16-42-58-03,llab_000193.txt,"[('24', '2번')]"
2020-11-21-16-42-58-03,llab_000109.txt,"[('7', '2번')]"
2020-11-21-16-53-15-01,llab_000200.txt,"[('32', '2번')]"
2020-11-21-16-53-15-01,llab_000199.txt,"[('32', '2번')]"
2020-11-21-16-53-15-03,llab_000200.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000199.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000198.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000197.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000196.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000195.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000194.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000193.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000192.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000191.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000190.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000189.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000184.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000183.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000182.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000181.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000180.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000179.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000178.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000175.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000173.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000172.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000171.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000170.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000169.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000168.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000167.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000166.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000165.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000164.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000163.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000162.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000161.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000160.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000159.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000158.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000157.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000156.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000154.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000153.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000117.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000116.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000115.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000114.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000113.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000112.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000111.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000110.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000109.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000108.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000107.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000106.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000105.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000104.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000102.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000101.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000100.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000099.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000098.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000097.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000096.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000095.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000094.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000093.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000092.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000091.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000090.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000089.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000088.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000087.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000086.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000085.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000084.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000083.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000082.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000081.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000080.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000079.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000078.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000077.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000076.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000075.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000074.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000073.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000072.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000071.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000069.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000068.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000067.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000066.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000065.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000064.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000063.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000062.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000061.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000060.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000059.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000058.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000057.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000056.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000055.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000054.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000053.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000052.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000051.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000050.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000049.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000048.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000047.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000046.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000045.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000044.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000043.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000042.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000041.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000040.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000039.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000038.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000037.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000036.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000034.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000033.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000032.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000031.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000030.txt,"[('0', '2번')]"
2020-11-21-16-53-15-03,llab_000029.txt,"[('0', '2번')]"
